app_id,tat_days,issued
APP-09692,0.117,0
APP-09693,0.288,1
APP-09694,0.081,1
APP-09695,0.163,0
APP-09696,0.136,1
APP-09697,0.737,1
APP-09698,8.59,1
APP-09699,0.076,1
APP-09700,0.114,1
APP-09701,6.783,0
APP-09702,0.18,0
APP-09703,6.735,1
APP-09704,7.075,0
APP-09705,0.126,1
APP-09706,0.119,1
APP-09707,0.226,1
APP-09708,0.155,0
APP-09709,5.902,1
APP-09710,0.13,1
APP-09711,11.652,0
APP-09712,0.315,0
APP-09713,6.611,1
APP-09714,2.913,1
APP-09715,0.17,1
APP-09716,0.161,0
APP-09717,12.513,0
APP-09718,0.057,1
APP-09719,0.089,1
APP-09720,0.085,0
APP-09721,0.072,1
APP-09722,0.173,1
APP-09723,0.099,1
APP-09724,0.109,1
APP-09725,0.198,1
APP-09726,2.573,1
APP-09727,12.354,0
APP-09728,0.047,1
APP-09729,6.474,0
APP-09730,0.109,0
APP-09731,0.186,1
APP-09732,0.257,1
APP-09733,0.156,1
APP-09734,0.155,1
APP-09735,0.106,1
APP-09736,0.179,0
APP-09737,3.722,1
APP-09738,0.148,0
APP-09739,0.194,1
APP-09740,0.036,1
APP-09741,0.399,1
APP-09742,7.125,0
APP-09743,0.192,1
APP-09744,0.136,0
APP-09745,0.106,1
APP-09746,9.111,0
APP-09747,0.116,0
APP-09748,0.094,1
APP-09749,7.127,1
APP-09750,0.135,1
APP-09751,0.149,1
APP-09752,5.231,0
APP-09753,0.213,1
APP-09754,0.369,0
APP-09755,0.447,1
APP-09756,0.14,1
APP-09757,0.191,1
APP-09758,13.034,0
APP-09759,0.057,1
APP-09760,3.75,0
APP-09761,0.374,1
APP-09762,0.276,0
APP-09763,0.081,1
APP-09764,0.052,0
APP-09765,0.081,1
APP-09766,0.157,1
APP-09767,0.145,0
APP-09768,0.349,1
APP-09769,0.102,1
APP-09770,0.065,0
APP-09771,8.573,0
APP-09772,0.417,0
APP-09773,9.276,0
APP-09774,0.273,0
APP-09775,0.215,1
APP-09776,0.201,1
APP-09777,0.053,1
APP-09778,0.152,1
APP-09779,6.194,0
APP-09780,0.198,1
APP-09781,0.245,0
APP-09782,2.206,1
APP-09783,3.938,1
APP-09784,0.155,1
APP-09785,9.764,0
APP-09786,0.483,1
APP-09787,12.976,1
APP-09788,0.196,1
APP-09789,0.102,0
APP-09790,0.254,1
APP-09791,0.076,1
APP-09792,0.343,1
APP-09793,0.23,0
APP-09794,0.083,1
APP-09795,0.085,1
APP-09796,0.81,1
APP-09797,1.073,1
APP-09798,0.157,1
APP-09799,0.102,1
APP-09800,0.478,1
APP-09801,0.232,1
APP-09802,0.059,1
APP-09803,0.096,1
APP-09804,0.233,1
APP-09805,4.386,0
APP-09806,9.643,0
APP-09807,0.129,1
APP-09808,5.543,0
APP-09809,11.283,1
APP-09810,0.093,1
APP-09811,0.101,0
APP-09812,0.213,1
APP-09813,0.14,1
APP-09814,0.279,1
APP-09815,0.207,1
APP-09816,2.394,0
APP-09817,9.859,0
APP-09818,0.11,1
APP-09819,0.197,1
APP-09820,0.119,0
APP-09821,2.31,1
APP-09822,0.25,1
APP-09823,0.168,1
APP-09824,0.058,1
APP-09825,8.451,0
APP-09826,0.323,1
APP-09827,0.172,1
APP-09828,3.541,0
APP-09829,7.482,0
APP-09830,0.158,1
APP-09831,15.06,1
APP-09832,0.296,1
APP-09833,0.21,1
APP-09834,8.733,0
APP-09835,0.156,1
APP-09836,0.192,1
APP-09837,0.179,0
APP-09838,0.123,0
APP-09839,0.348,1
APP-09840,0.18,1
APP-09841,0.132,1
APP-09842,8.469,0
APP-09843,0.097,1
APP-09844,0.144,1
APP-09845,0.13,1
APP-09846,0.224,0
APP-09847,0.199,1
APP-09848,4.161,0
APP-09849,0.234,0
APP-09850,0.102,0
APP-09851,5.708,1
APP-09852,1.491,1
APP-09853,0.32,1
APP-09854,0.043,1
APP-09855,13.747,1
APP-09856,0.197,1
APP-09857,0.372,1
APP-09858,0.23,0
APP-09859,0.178,1
APP-09860,0.404,1
APP-09861,0.206,1
APP-09862,5.962,0
APP-09863,0.479,0
APP-09864,0.143,0
APP-09865,0.072,1
APP-09866,0.566,1
APP-09867,5.518,0
APP-09868,0.191,1
APP-09869,0.238,0
APP-09870,0.342,0
APP-09871,0.036,1
APP-09872,0.09,0
APP-09873,0.246,1
APP-09874,0.6,1
APP-09875,10.103,0
APP-09876,0.229,0
APP-09877,0.399,1
APP-09878,0.11,0
APP-09879,0.364,0
APP-09880,6.657,0
APP-09881,0.062,1
APP-09882,0.178,1
APP-09883,0.084,1
APP-09884,0.116,1
APP-09885,0.148,0
APP-09886,0.14,1
APP-09887,6.106,1
APP-09888,0.646,1
APP-09889,0.142,1
APP-09890,0.421,0
APP-09891,0.143,0
APP-09892,0.155,1
APP-09893,10.59,0
APP-09894,0.278,1
APP-09895,6.184,1
APP-09896,0.071,1
APP-09897,0.085,0
APP-09898,0.166,1
APP-09899,4.684,1
APP-09900,6.037,0
APP-09901,12.49,0
APP-09902,9.49,1
APP-09903,0.136,1
APP-09904,0.657,1
APP-09905,0.147,1
APP-09906,0.395,0
APP-09907,0.262,1
APP-09908,0.074,0
APP-09909,9.05,0
APP-09910,0.219,1
APP-09911,0.271,1
APP-09912,6.342,1
APP-09913,0.194,1
APP-09914,0.092,1
APP-09915,8.864,0
APP-09916,0.111,0
APP-09917,0.079,0
APP-09918,0.215,1
APP-09919,0.083,1
APP-09920,0.26,0
APP-09921,0.27,1
APP-09922,12.503,1
APP-09923,3.903,0
APP-09924,0.179,0
APP-09925,0.282,1
APP-09926,0.041,1
APP-09927,0.064,1
APP-09928,0.173,1
APP-09929,12.41,1
APP-09930,0.204,1
APP-09931,0.085,1
APP-09932,0.115,1
APP-09933,10.223,1
APP-09934,6.965,0
APP-09935,11.753,1
APP-09936,0.125,0
APP-09937,0.164,1
APP-09938,0.206,0
APP-09939,0.211,1
APP-09940,0.115,0
APP-09941,0.132,0
APP-09942,4.439,1
APP-09943,0.253,0
APP-09944,6.968,1
APP-09945,0.165,0
APP-09946,0.08,1
APP-09947,3.68,0
APP-09948,8.204,1
APP-09949,0.05,1
APP-09950,0.206,0
APP-09951,5.645,0
APP-09952,4.668,0
APP-09953,0.348,1
APP-09954,0.096,1
APP-09955,0.582,0
APP-09956,7.345,1
APP-09957,0.231,0
APP-09958,0.144,0
APP-09959,2.723,1
APP-09960,0.082,1
APP-09961,0.126,1
APP-09962,0.363,0
APP-09963,0.095,0
APP-09964,0.103,0
APP-09965,7.696,0
APP-09966,4.184,0
APP-09967,0.131,0
APP-09968,0.056,0
APP-09969,1.637,0
APP-09970,12.652,0
APP-09971,0.067,1
APP-09972,2.75,1
APP-09973,0.132,1
APP-09974,12.925,1
APP-09975,0.275,1
APP-09976,0.083,0
APP-09977,0.184,1
APP-09978,0.12,1
APP-09979,7.587,0
APP-09980,0.074,1
APP-09981,0.398,0
APP-09982,0.151,1
APP-09983,0.397,0
APP-09984,0.154,1
APP-09985,0.158,0
APP-09986,0.172,1
APP-09987,0.17,1
APP-09988,0.116,0
APP-09989,0.198,0
APP-09990,7.578,1
APP-09991,0.118,1
APP-09992,0.168,1
APP-09993,0.157,1
APP-09994,0.097,1
APP-09995,0.132,0
APP-09996,0.171,1
APP-09997,0.133,1
APP-09998,0.6,1
APP-09999,0.09,1
APP-10000,0.151,1
APP-10001,0.208,1
APP-10002,0.187,1
APP-10003,8.784,0
APP-10004,0.194,1
APP-10005,0.231,0
APP-10006,0.197,0
APP-10007,11.377,1
APP-10008,0.109,1
APP-10009,0.097,1
APP-10010,7.433,0
APP-10011,5.547,0
APP-10012,3.938,0
APP-10013,0.186,1
APP-10014,0.217,0
APP-10015,5.762,0
APP-10016,0.6,0
APP-10017,0.109,0
APP-10018,8.363,1
APP-10019,0.292,1
APP-10020,0.12,0
APP-10021,8.784,0
APP-10022,0.138,0
APP-10023,0.107,1
APP-10024,9.351,0
APP-10025,0.159,1
APP-10026,0.16,0
APP-10027,0.106,1
APP-10028,11.726,0
APP-10029,0.201,1
APP-10030,0.126,1
APP-10031,0.143,1
APP-10032,0.14,1
APP-10033,0.211,1
APP-10034,0.157,1
APP-10035,8.742,1
APP-10036,0.266,1
APP-10037,2.941,1
APP-10038,0.231,0
APP-10039,8.0,1
APP-10040,8.707,0
APP-10041,9.272,1
APP-10042,0.192,1
APP-10043,7.929,0
APP-10044,0.6,1
APP-10045,0.158,1
APP-10046,0.088,0
APP-10047,0.233,1
APP-10048,0.031,1
APP-10049,0.203,1
APP-10050,0.164,0
APP-10051,0.109,1
APP-10052,10.217,0
APP-10053,0.168,1
APP-10054,0.083,1
APP-10055,0.328,1
APP-10056,0.877,1
APP-10057,0.108,0
APP-10058,0.148,1
APP-10059,0.144,1
APP-10060,0.204,1
APP-10061,0.134,1
APP-10062,0.075,0
APP-10063,0.064,1
APP-10064,0.122,1
APP-10065,0.114,1
APP-10066,0.077,1
APP-10067,0.132,1
APP-10068,0.14,1
APP-10069,0.132,1
APP-10070,0.105,1
APP-10071,0.086,1
APP-10072,0.136,0
APP-10073,0.183,0
APP-10074,10.633,0
APP-10075,0.359,1
APP-10076,0.193,1
APP-10077,0.161,1
APP-10078,0.644,1
APP-10079,0.251,1
APP-10080,0.3,1
APP-10081,8.062,1
APP-10082,0.053,1
APP-10083,0.15,1
APP-10084,0.088,0
APP-10085,0.143,1
APP-10086,6.192,0
APP-10087,0.255,1
APP-10088,4.706,0
APP-10089,8.839,0
APP-10090,5.033,0
APP-10091,8.154,1
APP-10092,0.092,0
APP-10093,0.108,1
APP-10094,5.931,1
APP-10095,0.129,1
APP-10096,0.144,1
APP-10097,0.042,1
APP-10098,11.57,0
APP-10099,0.082,0
APP-10100,0.117,1
APP-10101,0.04,0
APP-10102,9.231,1
APP-10103,0.127,1
APP-10104,0.083,1
APP-10105,0.232,1
APP-10106,0.095,1
APP-10107,0.154,1
APP-10108,3.423,0
APP-10109,0.135,1
APP-10110,0.183,1
APP-10111,0.125,1
APP-10112,5.182,1
APP-10113,0.046,1
APP-10114,0.316,1
APP-10115,0.116,0
APP-10116,0.128,1
APP-10117,0.107,1
APP-10118,1.658,1
APP-10119,0.255,1
APP-10120,0.059,0
APP-10121,0.601,1
APP-10122,0.219,1
APP-10123,2.961,0
APP-10124,0.165,1
APP-10125,0.186,1
APP-10126,0.117,1
APP-10127,0.074,1
APP-10128,0.105,1
APP-10129,0.125,1
APP-10130,9.5,1
APP-10131,0.084,1
APP-10132,0.074,1
APP-10133,0.452,0
APP-10134,0.177,1
APP-10135,0.252,0
APP-10136,2.617,1
APP-10137,0.076,0
APP-10138,0.274,1
APP-10139,0.15,1
APP-10140,0.282,1
APP-10141,0.111,1
APP-10142,0.138,1
APP-10143,0.156,0
APP-10144,0.159,1
APP-10145,5.2,0
APP-10146,11.339,1
APP-10147,0.159,1
APP-10148,0.139,1
APP-10149,0.085,0
APP-10150,0.401,0
APP-10151,0.201,1
APP-10152,0.242,1
APP-10153,4.067,1
APP-10154,0.164,0
APP-10155,13.477,0
APP-10156,0.087,1
APP-10157,3.512,1
APP-10158,11.127,0
APP-10159,0.138,0
APP-10160,10.143,0
APP-10161,0.26,1
APP-10162,0.057,1
APP-10163,0.205,1
APP-10164,0.104,1
APP-10165,0.258,0
APP-10166,0.138,1
APP-10167,0.212,0
APP-10168,0.125,1
APP-10169,0.201,1
APP-10170,0.319,1
APP-10171,7.392,0
APP-10172,0.493,1
APP-10173,0.342,1
APP-10174,0.138,1
APP-10175,0.415,0
APP-10176,0.16,1
APP-10177,0.6,1
APP-10178,6.373,0
APP-10179,0.24,1
APP-10180,9.174,0
APP-10181,0.176,1
APP-10182,0.391,1
APP-10183,0.069,1
APP-10184,0.165,1
APP-10185,0.242,1
APP-10186,0.186,0
APP-10187,0.382,1
APP-10188,0.097,1
APP-10189,0.134,1
APP-10190,0.399,1
APP-10191,0.072,1
APP-10192,0.128,1
APP-10193,0.101,0
APP-10194,5.424,0
APP-10195,0.238,1
APP-10196,0.127,0
APP-10197,0.166,0
APP-10198,0.222,0
APP-10199,0.362,0
APP-10200,11.414,0
APP-10201,0.066,1
APP-10202,0.086,1
APP-10203,0.29,0
APP-10204,5.094,0
APP-10205,0.113,0
APP-10206,0.058,1
APP-10207,0.31,1
APP-10208,4.272,0
APP-10209,11.452,0
APP-10210,0.074,1
APP-10211,0.114,1
APP-10212,11.518,0
APP-10213,0.511,0
APP-10214,0.222,1
APP-10215,0.11,1
APP-10216,0.198,1
APP-10217,0.149,1
APP-10218,6.415,0
APP-10219,0.142,1
APP-10220,3.607,0
APP-10221,9.184,0
APP-10222,6.227,1
APP-10223,0.117,1
APP-10224,0.213,1
APP-10225,0.154,0
APP-10226,0.242,1
APP-10227,7.181,0
APP-10228,0.471,1
APP-10229,7.612,0
APP-10230,0.216,1
APP-10231,10.196,0
APP-10232,0.079,0
APP-10233,0.092,1
APP-10234,0.196,1
APP-10235,11.136,0
APP-10236,0.171,1
APP-10237,0.072,1
APP-10238,0.114,1
APP-10239,3.869,0
APP-10240,4.862,0
APP-10241,14.848,1
APP-10242,0.174,0
APP-10243,0.148,1
APP-10244,4.129,0
APP-10245,0.075,1
APP-10246,7.359,1
APP-10247,0.192,0
APP-10248,0.141,1
APP-10249,0.11,1
APP-10250,0.073,1
APP-10251,3.055,1
APP-10252,11.664,1
APP-10253,0.111,1
APP-10254,0.2,1
APP-10255,3.127,0
APP-10256,0.224,1
APP-10257,7.512,1
APP-10258,6.177,0
APP-10259,0.449,1
APP-10260,0.269,1
APP-10261,2.405,0
APP-10262,0.043,1
APP-10263,5.343,0
APP-10264,0.179,1
APP-10265,0.6,0
APP-10266,0.096,1
APP-10267,0.395,1
APP-10268,0.136,0
APP-10269,0.27,0
APP-10270,0.118,1
APP-10271,0.192,1
APP-10272,0.188,1
APP-10273,0.209,0
APP-10274,10.616,0
APP-10275,0.142,0
APP-10276,4.814,1
APP-10277,0.079,1
APP-10278,6.258,1
APP-10279,0.185,1
APP-10280,0.257,1
APP-10281,9.938,0
APP-10282,0.342,1
APP-10283,0.181,1
APP-10284,0.131,0
APP-10285,0.15,1
APP-10286,0.134,0
APP-10287,0.163,0
APP-10288,0.178,1
APP-10289,0.197,1
APP-10290,0.172,1
APP-10291,11.347,1
APP-10292,0.4,1
APP-10293,0.154,0
APP-10294,0.082,1
APP-10295,5.388,0
APP-10296,5.362,0
APP-10297,0.385,0
APP-10298,0.076,0
APP-10299,3.758,0
APP-10300,0.124,1
APP-10301,0.094,1
APP-10302,0.235,0
APP-10303,6.858,0
APP-10304,0.17,0
APP-10305,0.139,1
APP-10306,10.537,0
APP-10307,0.163,1
APP-10308,6.007,0
APP-10309,0.054,1
APP-10310,0.144,1
APP-10311,8.113,1
APP-10312,1.175,0
APP-10313,5.694,0
APP-10314,1.467,1
APP-10315,4.573,0
APP-10316,10.299,0
APP-10317,0.069,1
APP-10318,0.275,1
APP-10319,0.071,1
APP-10320,10.689,0
APP-10321,0.6,1
APP-10322,1.171,1
APP-10323,0.276,1
APP-10324,0.104,1
APP-10325,0.095,1
APP-10326,0.054,1
APP-10327,0.081,1
APP-10328,0.113,1
APP-10329,0.097,1
APP-10330,0.098,1
APP-10331,0.185,0
APP-10332,0.052,1
APP-10333,0.17,1
APP-10334,0.16,1
APP-10335,0.266,1
APP-10336,11.769,0
APP-10337,0.056,0
APP-10338,0.092,1
APP-10339,0.079,0
APP-10340,0.201,0
APP-10341,4.405,0
APP-10342,0.266,0
APP-10343,0.127,1
APP-10344,0.1,1
APP-10345,0.238,1
APP-10346,0.101,0
APP-10347,10.127,0
APP-10348,12.505,0
APP-10349,0.204,1
APP-10350,4.564,1
APP-10351,0.231,1
APP-10352,0.121,1
APP-10353,0.062,1
APP-10354,0.096,1
APP-10355,0.073,1
APP-10356,0.064,0
APP-10357,3.468,0
APP-10358,0.08,1
APP-10359,7.422,0
APP-10360,0.335,0
APP-10361,0.218,0
APP-10362,10.073,0
APP-10363,0.103,0
APP-10364,0.15,1
APP-10365,0.156,1
APP-10366,0.172,0
APP-10367,0.094,0
APP-10368,7.434,1
APP-10369,0.14,0
APP-10370,0.049,1
APP-10371,0.12,1
APP-10372,0.082,1
APP-10373,8.408,1
APP-10374,0.07,0
APP-10375,0.075,1
APP-10376,4.664,0
APP-10377,0.118,1
APP-10378,6.688,0
APP-10379,0.132,1
APP-10380,0.136,1
APP-10381,7.228,0
APP-10382,7.092,0
APP-10383,0.273,1
APP-10384,0.049,0
APP-10385,3.615,0
APP-10386,6.176,1
APP-10387,0.17,1
APP-10388,0.155,1
APP-10389,4.804,0
APP-10390,6.059,0
APP-10391,5.347,0
APP-10392,0.214,1
APP-10393,0.461,0
APP-10394,11.029,0
APP-10395,0.117,1
APP-10396,0.114,1
APP-10397,6.727,0
APP-10398,0.34,0
APP-10399,5.165,1
APP-10400,9.834,1
APP-10401,0.1,1
APP-10402,0.149,1
APP-10403,0.27,1
APP-10404,0.218,0
APP-10405,8.057,1
APP-10406,0.6,1
APP-10407,4.903,0
APP-10408,0.094,1
APP-10409,0.183,1
APP-10410,0.162,1
APP-10411,0.116,1
APP-10412,0.125,0
APP-10413,0.219,1
APP-10414,0.149,1
APP-10415,0.138,1
APP-10416,5.591,0
APP-10417,7.189,1
APP-10418,0.123,1
APP-10419,0.165,1
APP-10420,0.09,1
APP-10421,0.541,1
APP-10422,0.103,1
APP-10423,0.06,1
APP-10424,0.197,1
APP-10425,7.279,0
APP-10426,0.124,1
APP-10427,9.766,1
APP-10428,0.175,0
APP-10429,0.119,1
APP-10430,0.183,0
APP-10431,4.34,1
APP-10432,0.083,1
APP-10433,1.551,0
APP-10434,0.189,1
APP-10435,0.071,1
APP-10436,0.202,1
APP-10437,0.155,0
APP-10438,5.795,0
APP-10439,3.863,0
APP-10440,0.108,0
APP-10441,0.246,1
APP-10442,0.215,0
APP-10443,1.058,1
APP-10444,0.253,1
APP-10445,0.262,0
APP-10446,0.137,1
APP-10447,6.733,1
APP-10448,11.751,0
APP-10449,8.605,0
APP-10450,6.698,1
APP-10451,0.28,0
APP-10452,9.923,0
APP-10453,0.099,0
APP-10454,0.081,1
APP-10455,6.53,0
APP-10456,8.135,1
APP-10457,0.085,0
APP-10458,0.12,1
APP-10459,0.165,1
APP-10460,0.155,1
APP-10461,0.054,0
APP-10462,0.108,1
APP-10463,0.116,0
APP-10464,0.406,1
APP-10465,0.032,0
APP-10466,0.178,1
APP-10467,0.327,1
APP-10468,6.37,0
APP-10469,0.156,1
APP-10470,0.125,1
APP-10471,0.137,0
APP-10472,7.025,1
APP-10473,12.246,0
APP-10474,5.095,0
APP-10475,0.18,0
APP-10476,0.035,1
APP-10477,0.301,1
APP-10478,1.808,1
APP-10479,0.088,0
APP-10480,8.341,1
APP-10481,13.511,1
APP-10482,0.068,0
APP-10483,0.078,0
APP-10484,0.092,1
APP-10485,0.028,1
APP-10486,4.501,1
APP-10487,0.08,1
APP-10488,0.31,1
APP-10489,0.176,0
APP-10490,0.435,1
APP-10491,0.357,1
APP-10492,0.326,0
APP-10493,0.145,1
APP-10494,0.161,1
APP-10495,0.6,1
APP-10496,7.337,1
APP-10497,0.359,0
APP-10498,0.166,1
APP-10499,0.252,1
APP-10500,0.181,0
APP-10501,0.073,1
APP-10502,6.39,0
APP-10503,0.132,1
APP-10504,0.05,1
APP-10505,0.081,0
APP-10506,6.945,0
APP-10507,10.148,1
APP-10508,0.147,1
APP-10509,0.153,1
APP-10510,0.207,0
APP-10511,0.142,1
APP-10512,0.129,1
APP-10513,0.305,1
APP-10514,0.14,0
APP-10515,0.109,1
APP-10516,0.246,1
APP-10517,11.38,0
APP-10518,1.901,1
APP-10519,0.288,0
APP-10520,0.16,1
APP-10521,5.665,0
APP-10522,0.092,1
APP-10523,0.279,0
APP-10524,0.111,1
APP-10525,13.467,0
APP-10526,0.107,1
APP-10527,0.054,1
APP-10528,7.936,0
APP-10529,1.952,1
APP-10530,0.128,1
APP-10531,14.745,0
APP-10532,0.236,0
APP-10533,8.195,1
APP-10534,5.106,0
APP-10535,0.208,0
APP-10536,5.008,0
APP-10537,0.119,1
APP-10538,0.07,1
APP-10539,0.119,0
APP-10540,0.105,1
APP-10541,8.569,1
APP-10542,0.214,1
APP-10543,1.575,1
APP-10544,0.385,1
APP-10545,0.06,1
APP-10546,0.158,1
APP-10547,10.262,1
APP-10548,0.084,1
APP-10549,0.083,1
APP-10550,0.089,1
APP-10551,6.729,1
APP-10552,0.105,1
APP-10553,0.187,1
APP-10554,0.177,1
APP-10555,0.846,0
APP-10556,0.063,1
APP-10557,0.172,1
APP-10558,0.06,1
APP-10559,11.299,1
APP-10560,0.038,1
APP-10561,0.178,0
APP-10562,0.113,1
APP-10563,0.093,0
APP-10564,0.209,1
APP-10565,5.163,1
APP-10566,4.352,0
APP-10567,6.65,0
APP-10568,2.598,0
APP-10569,0.164,1
APP-10570,0.231,1
APP-10571,0.086,1
APP-10572,0.178,1
APP-10573,0.263,1
APP-10574,0.192,1
APP-10575,1.662,1
APP-10576,0.144,1
APP-10577,0.224,1
APP-10578,9.415,0
APP-10579,0.051,1
APP-10580,0.086,0
APP-10581,0.091,1
APP-10582,0.112,0
APP-10583,6.378,1
APP-10584,0.103,0
APP-10585,10.875,0
APP-10586,0.134,1
APP-10587,3.173,1
APP-10588,6.179,0
APP-10589,0.176,1
APP-10590,0.052,1
APP-10591,0.304,1
APP-10592,0.116,1
APP-10593,0.075,1
APP-10594,11.506,0
APP-10595,0.076,1
APP-10596,0.29,0
APP-10597,7.877,1
APP-10598,0.088,0
APP-10599,4.366,1
APP-10600,7.11,1
APP-10601,8.018,0
APP-10602,0.6,1
APP-10603,0.6,1
APP-10604,8.35,0
APP-10605,0.208,1
APP-10606,10.626,0
APP-10607,0.111,1
APP-10608,9.331,0
APP-10609,0.121,1
APP-10610,0.15,1
APP-10611,0.234,0
APP-10612,8.333,0
APP-10613,0.105,1
APP-10614,0.121,1
APP-10615,2.146,1
APP-10616,0.107,1
APP-10617,0.145,0
APP-10618,0.107,1
APP-10619,0.101,1
APP-10620,4.313,0
APP-10621,0.166,1
APP-10622,0.528,1
APP-10623,0.184,1
APP-10624,12.038,0
APP-10625,10.721,1
APP-10626,0.042,1
APP-10627,0.089,0
APP-10628,0.233,0
APP-10629,1.825,1
APP-10630,6.908,0
APP-10631,0.105,1
APP-10632,0.12,0
APP-10633,0.234,1
APP-10634,0.239,1
APP-10635,4.436,0
APP-10636,3.676,1
APP-10637,0.097,1
APP-10638,12.309,0
APP-10639,0.153,1
APP-10640,0.577,0
APP-10641,0.167,1
APP-10642,0.067,1
APP-10643,0.046,1
APP-10644,5.547,1
APP-10645,0.134,1
APP-10646,0.054,1
APP-10647,0.085,0
APP-10648,10.252,0
APP-10649,0.139,1
APP-10650,14.226,1
APP-10651,8.674,1
APP-10652,10.215,0
APP-10653,0.206,1
APP-10654,6.282,0
APP-10655,0.103,1
APP-10656,0.097,1
APP-10657,7.297,1
APP-10658,0.101,1
APP-10659,4.927,1
APP-10660,0.095,1
APP-10661,4.587,1
APP-10662,1.601,1
APP-10663,0.49,1
APP-10664,12.229,1
APP-10665,0.035,0
APP-10666,8.25,1
APP-10667,0.144,0
APP-10668,0.106,0
APP-10669,9.558,1
APP-10670,0.097,1
APP-10671,0.131,1
APP-10672,0.231,1
APP-10673,0.232,0
APP-10674,0.146,1
APP-10675,14.081,0
APP-10676,0.089,1
APP-10677,0.137,1
APP-10678,6.11,0
APP-10679,0.164,1
APP-10680,11.499,0
APP-10681,6.676,0
APP-10682,6.699,0
APP-10683,0.159,0
APP-10684,0.487,1
APP-10685,0.451,0
APP-10686,0.176,1
APP-10687,0.136,0
APP-10688,0.22,0
APP-10689,0.244,1
APP-10690,12.641,1
APP-10691,0.185,1
APP-10692,0.192,1
APP-10693,4.104,0
APP-10694,0.147,0
APP-10695,0.088,0
APP-10696,0.085,1
APP-10697,0.185,1
APP-10698,0.181,1
APP-10699,0.149,0
APP-10700,0.445,1
APP-10701,0.119,1
APP-10702,0.113,1
APP-10703,9.97,0
APP-10704,0.272,1
APP-10705,0.681,1
APP-10706,0.258,1
APP-10707,0.105,1
APP-10708,0.147,1
APP-10709,10.107,0
APP-10710,0.135,1
APP-10711,0.336,0
APP-10712,0.212,0
APP-10713,0.088,1
APP-10714,0.143,1
APP-10715,0.093,0
APP-10716,0.104,1
APP-10717,0.114,1
APP-10718,4.903,1
APP-10719,0.225,1
APP-10720,0.08,1
APP-10721,0.157,1
APP-10722,0.21,1
APP-10723,0.123,1
APP-10724,0.6,1
APP-10725,11.21,0
APP-10726,9.132,1
APP-10727,0.367,0
APP-10728,12.637,0
APP-10729,0.16,1
APP-10730,7.964,0
APP-10731,0.082,1
APP-10732,0.117,1
APP-10733,6.309,1
APP-10734,0.048,1
APP-10735,0.082,1
APP-10736,0.193,1
APP-10737,0.278,0
APP-10738,0.218,1
APP-10739,0.101,1
APP-10740,9.121,1
APP-10741,10.698,0
APP-10742,0.068,1
APP-10743,0.155,0
APP-10744,11.447,1
APP-10745,0.247,0
APP-10746,9.941,0
APP-10747,0.185,1
APP-10748,0.152,1
APP-10749,0.174,0
APP-10750,0.1,1
APP-10751,0.158,1
APP-10752,0.231,0
APP-10753,0.109,1
APP-10754,8.72,0
APP-10755,0.112,0
APP-10756,0.252,0
APP-10757,0.137,1
APP-10758,0.138,1
APP-10759,0.049,1
APP-10760,0.16,1
APP-10761,0.095,0
APP-10762,0.139,1
APP-10763,8.84,0
APP-10764,0.178,1
APP-10765,0.151,1
APP-10766,0.081,0
APP-10767,0.203,0
APP-10768,3.928,0
APP-10769,2.325,1
APP-10770,0.298,1
APP-10771,0.174,1
APP-10772,0.135,1
APP-10773,0.084,1
APP-10774,0.184,0
APP-10775,5.583,1
APP-10776,0.155,0
APP-10777,0.252,1
APP-10778,0.193,0
APP-10779,0.123,1
APP-10780,0.086,1
APP-10781,0.125,0
APP-10782,0.281,0
APP-10783,7.505,0
APP-10784,2.841,1
APP-10785,0.223,0
APP-10786,3.202,0
APP-10787,0.251,1
APP-10788,0.327,1
APP-10789,0.363,1
APP-10790,0.168,0
APP-10791,0.117,1
APP-10792,0.334,1
APP-10793,8.575,1
APP-10794,0.284,0
APP-10795,8.823,0
APP-10796,0.153,1
APP-10797,0.055,1
APP-10798,0.192,1
APP-10799,0.456,1
APP-10800,5.772,0
APP-10801,0.15,1
APP-10802,0.12,0
APP-10803,7.449,0
APP-10804,0.112,1
APP-10805,0.099,1
APP-10806,0.163,1
APP-10807,0.102,0
APP-10808,8.372,0
APP-10809,0.142,1
APP-10810,8.698,0
APP-10811,0.155,1
APP-10812,0.161,1
APP-10813,5.723,0
APP-10814,0.15,0
APP-10815,0.574,1
APP-10816,0.207,0
APP-10817,0.212,1
APP-10818,0.072,1
APP-10819,0.128,1
APP-10820,0.157,1
APP-10821,0.443,1
APP-10822,7.255,1
APP-10823,0.111,1
APP-10824,0.175,1
APP-10825,0.14,1
APP-10826,0.299,1
APP-10827,2.232,0
APP-10828,3.198,0
APP-10829,0.116,1
APP-10830,0.106,1
APP-10831,4.532,1
APP-10832,0.182,1
APP-10833,0.149,1
APP-10834,0.168,0
APP-10835,0.079,1
APP-10836,0.143,1
APP-10837,0.098,1
APP-10838,0.219,1
APP-10839,0.149,1
APP-10840,0.068,1
APP-10841,0.162,0
APP-10842,0.157,1
APP-10843,0.14,1
APP-10844,0.177,1
APP-10845,0.153,1
APP-10846,5.842,0
APP-10847,0.171,1
APP-10848,0.051,1
APP-10849,0.09,1
APP-10850,0.083,1
APP-10851,0.192,1
APP-10852,8.053,1
APP-10853,0.255,0
APP-10854,0.069,0
APP-10855,3.956,1
APP-10856,0.222,1
